Id,Price
3420,538813.4332447292
10842,349050.27096268325
725,199719.71998512204
13931,128308.79649828041
16330,182913.46315428175
9066,274761.9395223461
3326,254539.6591088269
1556,267825.1770693661
6579,247126.81552326473
13877,334573.11243405007
9857,143309.0356678103
7302,273217.3835193926
5684,143301.9406723318
6513,142667.10556376024
11342,389895.08322679007
16561,260373.2534378005
6885,229709.05839828416
9308,127617.58213198281
2559,136140.00279109052
6648,108931.45984042843
15260,162940.6853526035
5113,301831.33770257025
16492,253775.1086686808
12034,199083.71893708783
7248,385111.3509245576
2171,259857.07973528362
10594,186006.69782528662
13241,239891.69104106489
7032,176137.48019075315
4884,199185.0734973042
903,278660.83534830366
162,230483.9750281875
6566,233307.35415266835
8249,359383.590898722
13106,233865.80855084735
256,181503.9992943416
7976,175271.54253558174
8575,155925.62364515572
7591,333020.6845993254
3204,159098.493061024
15804,129622.67234961406
1525,218466.87815083726
9038,296091.292344542
13628,176418.5716153564
10016,104230.01378327665
10208,252913.29354793773
2008,162872.3693583039
13029,281699.9636804663
5099,206827.24114225822
9923,177064.67366738303
9461,205640.50864924229
11086,143522.7046023674
15057,165291.07509530763
10689,195520.0271909813
2053,211215.99347784813
16630,153069.59944353768
4985,147583.35200733156
13881,146095.45177206866
13225,200587.33438694224
5779,143309.36533387328
10262,268689.8775738552
10762,153046.5547853541
9513,148242.95729703587
11128,183255.73366183921
2074,169570.36298404334
933,287299.14207005064
2780,104506.11525030305
6594,175189.74020292744
15394,201299.05058647544
14863,177404.22983855032
6698,158028.02445746132
1611,119156.5463747397
174,517290.19406535034
5160,151229.70590679353
3295,164253.03516890397
4559,126628.47951773048
8254,146701.0607149396
10228,161991.2041638012
13924,364147.3443142451
15341,223332.35358589288
4353,176392.72329701038
4334,134976.77100314005
1872,147998.18855201403
7823,387288.7255146846
310,221612.88083055455
3704,186802.2204387074
11615,244406.11550667285
6605,110325.54742493166
3381,70546.24122870281
2143,218292.77290658266
3191,361384.6808774259
13980,129377.56713636349
15613,251312.3623177433
10943,185497.2662310824
9654,173595.4651399284
16053,186864.18117482876
14931,125066.93576915731
8299,189468.5063849293
2147,191204.36558218315
11567,116726.20092952783
5905,136022.9952827171
11160,259573.7059579754
8275,199077.449060915
16398,116234.3097877169
11229,180434.12253170955
10309,222176.47872005712
7340,157093.51099048584
7653,164099.8549906221
272,364270.10522907774
9831,208255.85182037993
5016,157603.31384414932
5968,163499.22933282334
796,296003.48562910774
12123,289097.8806389866
16629,143620.32498808223
2637,237790.25605774057
6194,176777.26969127392
6216,196698.04246519136
14346,175308.932384505
6428,167504.7726575007
2891,179864.1449521025
84,197041.8780416387
9260,351086.6857237564
15250,204735.63359925643
2348,122716.6546276581
10427,182824.10672699552
13230,121482.20713619438
1691,235793.42754249193
8803,99774.70387017434
5464,236292.00168182552
10559,245956.0190158606
16787,360228.767604789
4278,159452.25451080158
6183,111627.86532825786
12775,390514.1996627803
10104,189604.24228085473
13663,212748.47397775712
9404,486975.2048739821
14724,113686.52365195336
10040,383987.0002595774
4646,149973.89381010295
4754,183776.88648785072
3310,210217.77309751438
2003,160056.6729601195
7312,215836.00603805765
10921,469298.46624560247
13419,126171.99684833166
10105,250692.2556040813
2196,202568.18491467292
12659,258845.12298435118
4380,188782.36482196572
10847,321525.53895819903
10805,117944.5047472039
8709,184636.5252368722
8319,267885.65436661005
2215,152795.9270303356
7000,125613.32848673635
7701,314532.16970229894
9678,273430.52135949756
14026,156583.73976790195
7971,142380.80820460542
13734,126504.6353681504
16483,178946.48740790266
6150,318065.0246041737
2931,173964.94875226554
5418,417218.18861226685
1662,194329.61540432597
2441,340577.0094682737
669,113142.05847858514
7734,177544.98147909588
6010,177126.57982054498
266,135029.63986483554
632,217151.55682298986
16221,204820.4260990594
11832,181611.6264577414
5035,232444.13828853736
37,178432.69768437537
6168,123653.82537726988
11757,147343.21943086546
8086,241957.0111001266
6529,157376.63274933313
15121,154568.34773290085
13904,129491.34365464923
3711,327110.3952852051
16563,239752.65587236988
14494,169005.99110426506
3006,177002.44442320458
15299,175851.11911755757
92,272489.468792153
8066,163578.5150126454
16071,184843.15619165997
10662,475153.22582375543
3883,347627.46138932154
5511,129912.5397425556
2821,255594.99487709603
9570,141786.84372520712
4326,203463.5286066778
9251,490407.5702645785
9031,207915.8055871127
12689,128860.28905598742
16380,482417.20989115926
1053,108210.89934680957
4568,247583.0717215652
16140,99195.01143770285
14356,147617.100146264
8466,248671.6027207517
15652,201034.51202115696
3285,169087.52750109934
3198,199927.2904315705
14088,203701.21427880134
2268,140980.44396225124
15472,209884.87239688687
1203,181359.1547464368
7157,248260.71184349307
6886,410613.7832021305
5083,106697.21193094607
7467,150818.70489739112
14068,213898.47519047113
2080,176918.87294012206
10865,384992.07656432927
13516,164979.50728106496
14150,237072.45639854277
7609,237938.45711203007
2144,200848.86737574908
10357,367671.49654089176
2396,213602.78287180385
1526,228012.461677942
10890,226238.5568401846
8638,192581.4817831839
6050,242995.6559243936
7639,217003.36560454403
10544,149993.50698975025
9577,133968.0709395759
13195,191016.67468398326
3484,108219.24831835984
16668,217688.89607033876
7171,267870.86689056683
8547,184018.80368161356
12735,395810.1140934504
9093,250111.2053005575
15323,207552.39670159944
14897,181247.60413695138
5135,182651.26439683043
5327,167738.38017057875
13133,402353.56220829795
1676,220724.6514594922
16296,130421.3362782522
1095,191398.76786893932
12528,146196.01909087523
7348,195694.22990659834
11663,144700.55081889636
1803,425670.0116173274
1510,115464.31185451987
16045,198203.00817838352
2900,350253.6545860227
3236,350866.6065790372
1318,190198.9757570253
14948,212863.84377661758
7840,229209.59041194012
15325,196338.35004922326
8700,194126.17228978395
15706,191201.77101071726
14449,179148.90298409513
16117,264167.10262211045
4529,211432.29536686587
11199,178822.67840125592
4052,184908.54539362917
821,141850.41175544972
68,243987.661565764
554,176100.94979536408
452,207161.40701250633
11394,287580.4279403711
11393,110658.93170762422
9535,197453.65852772444
4024,164646.0608053725
10069,181359.1547464368
12007,350896.81576221134
12368,156233.17441654217
1259,144096.59957021018
1124,195612.54813848308
3707,287608.9882170155
8767,123405.32628476899
1919,141118.2135765968
16741,133690.70570371143
6664,179607.8040634894
5688,202659.23605178125
7799,319513.92498593865
14843,225700.3999878041
7532,281595.49726685486
8133,152044.38977136434
6264,256441.0582619813
4125,160086.37783878914
2410,215952.3599432804
13607,237907.49329283467
1716,159891.01328381387
1370,290547.3365787369
2273,285948.2609629362
15298,183523.0221728379
4284,156552.36523696827
12303,276576.985888463
7808,143816.37391227073
2203,212976.98451932325
7237,269529.8088271471
15864,355277.5850979638
2844,192930.8678375014
5729,133754.35119970344
11812,150802.12877873145
1779,273715.68189970125
6442,264442.03622221784
6160,280005.1562973907
8266,143052.9069651629
9903,254602.50643219257
2867,355832.99849091534
6998,298444.4655637471
13932,200135.63796433862
12587,177623.15324518146
3611,102284.28663579664
2646,183523.0221728379
1890,204152.11932185464
860,181810.2866536829
14187,521717.838217161
12569,150191.05104183912
1276,196190.20793764043
12025,236201.58827735003
4890,190717.0947023288
14410,215857.1862552944
10352,215908.69583154097
11407,413704.39403503214
10384,151388.26231529564
7622,234158.87004658242
12578,331003.2176557399
15820,207610.8569146979
563,241880.5356850114
15226,170934.03812487185
6396,193133.31127710073
6247,183468.69529225348
3339,146112.48267034764
10975,270898.7702532388
7475,158373.51612009894
11129,287659.7542247603
3051,79374.38598524268
10232,406847.19612732786
14106,130273.99247900968
5502,193737.95454342206
4558,144212.4138272756
4181,284007.39549290284
8426,326368.0599295656
6611,153399.8575478427
14641,355961.4604118996
15539,259857.07973528362
13119,359791.0823607746
11716,196621.3091157578
7316,107801.61810854895
7791,122721.95949015107
13034,221644.77978321505
1068,222968.54599390595
4060,455896.0203423804
10172,242164.439072007
2591,195541.44678153907
12494,116324.15485923135
7828,368648.0289422655
15284,292667.40010775893
7947,232833.59530312146
16335,233361.96560482983
10234,254194.01220963927
2797,200973.7739377479
5341,234266.91717441194
3059,148495.1069953642
1559,151691.3153969321
15320,150620.81557451718
10284,255105.91660667214
4134,163439.55686557788
4481,363549.93838615203
7222,362480.6691827673
4062,185859.5626823472
2192,380400.4388882677
9637,389303.0258794908
16236,193792.3915515221
4272,155108.76209542694
9406,297511.2161263127
14309,190499.40055883295
1946,280357.39317498275
16235,128331.25211212278
7146,235918.98510130765
16784,185059.08932031877
349,168044.29407914868
6251,193377.6065079453
5128,248550.5199681794
11718,270556.73263731477
16721,239815.8207851886
12517,220264.7361758541
15961,227370.85566452064
9428,264472.1876557302
14541,113579.28107716738
10168,210640.64122642853
11270,128148.59919071008
13210,249055.4951049277
11518,98093.07477082663
12612,85088.55724400922
16352,291354.69146889803
9935,173188.30924987845
15521,369860.0517331258
11482,114521.08798790645
11443,296875.3820210368
9459,194040.57935454746
9218,148245.71500088603
854,159387.97507908847
5619,206123.12005740378
9208,121978.53263011614
4391,201468.46757851465
15207,276105.84830339556
7183,320797.09157113585
16442,246642.22229623038
7936,120553.18962254662
10606,300011.5480761808
4979,185415.76893742682
4854,194491.19875673915
16476,311192.75457435375
10516,373975.24643372145
16261,177028.35825958388
90,150486.42438245966
5433,315295.6107327777
14338,164079.31554318243
13487,168650.24221127896
8211,198432.92356737514
170,189605.071107233
14051,282359.57105699426
10686,333390.29929603206
7595,178064.66543627728
6777,105298.27678977906
14661,138233.27348448485
13991,122419.74143410329
16795,192427.66958062866
2740,386569.2425336731
7368,117144.17183907049
2413,112557.76909205008
1852,126810.34823231483
15200,531147.1246609492
8467,195952.54769458598
16379,121614.44462644494
3375,222000.4839389134
5945,188377.23712229345
2641,169696.46093660643
2837,155579.2825297726
3498,128287.59974424043
10876,158945.5831735468
1285,191832.6856160034
9285,200504.84240470655
4015,348369.37971654645
2526,257189.9643887556
7814,473215.5789225417
7117,181080.5714334339
12359,203338.65077958562
3303,181300.39010567407
13874,210504.88681141607
5484,167519.6031561993
15067,211732.67371589268
12639,449975.1424477764
3388,156341.09624604153
4256,285791.4383977867
15738,177633.67355599935
14049,264778.54137882835
15780,148417.79796645686
9564,161199.91485419753
11910,177881.46094536784
11315,191341.58577011173
1733,502956.7502616142
3910,141122.61830338923
7552,194277.87946885318
254,203981.85795383292
5222,126816.55876699311
8314,500533.5153942342
16743,453803.6180464182
10335,187187.61855751646
8226,120100.08872112581
12254,216789.13459430623
13152,322345.6972024722
15020,322117.07830802747
16349,182078.66542561716
11924,236609.60830061772
12543,134246.62572407356
14114,180630.72913944724
12318,209758.30230724582
15383,203452.46418288926
6679,172429.15211202682
635,119357.58095440731
15993,180799.30418021092
11375,195108.85422712102
11216,203222.33426276976
15401,405984.3146392916
11301,368029.41848455206
13804,168957.21231830423
10839,170607.1118890832
1588,118501.95971013732
3596,150556.95673607418
5816,292684.42286154197
8099,136676.5622809533
6551,189595.65521695482
14075,200413.99436755158
13431,123653.82537726988
9481,174084.9159236411
5295,186186.22813074704
15859,486303.56628406205
10634,177562.97066525702
444,167224.97850514372
11686,175012.25027648266
1213,244500.153438962
13970,213792.56027189043
6849,190886.08367816726
9911,324459.834146603
5649,241793.79350257968
7184,307952.5175861018
5877,418267.38270854816
1655,197440.772326571
15301,439529.9833866792
12389,193326.40043026337
5241,231527.4246780828
7048,454267.9926827706
10574,73765.29050357302
8593,283459.4069843511
4752,117204.2656802584
14663,432660.2173451012
10994,109387.28123203476
87,158388.32803807448
5132,102107.9435566615
6372,129104.87620809319
7411,120344.14352194905
3319,309224.03835561353
9355,190538.0172410243
5139,183088.87419431636
56,133798.4834318559
3249,117478.23536263546
5047,201272.3985641046
13238,228679.34082665519
2190,166234.8967750852
15599,162052.7230537788
6542,187260.28773939828
1968,259857.07973528362
5630,198906.39934668678
9157,162639.2843808513
789,189104.86655937895
1413,146378.8337820463
12514,222004.7892896212
13459,240192.3891182354
1345,235653.564532264
4034,142484.0160641578
15169,197502.7041508621
6770,313949.1639519635
3334,322254.1456762919
12998,145856.67445540245
15870,201015.17030795472
1871,190566.36101512527
5770,252916.3274704398
13196,157629.60613657386
7633,172326.82169551795
10699,228346.26504636023
15470,228684.24610890687
1903,205480.81963392266
13860,185409.5579529495
7649,225035.878828237
11043,234409.00229320425
2922,302403.30555773753
7538,137200.93056066622
9477,216581.0553767503
117,273587.1899158763
1457,354991.91202624625
7082,92096.51500513688
3053,272979.4396545733
12522,218257.07258496564
5744,276439.38398127863
13566,149843.7234382721
1464,319822.6820617767
3852,141950.21706028676
9557,191400.59988217082
14719,196915.43644098516
13978,237292.6205232552
3286,205874.62227560807
13019,161728.34959341612
1421,191450.0099938765
13502,365389.50029972644
14811,193957.02635973867
9297,78339.30722216534
7749,246230.14647887737
16555,163668.25815486308
14576,374147.4364787242
12766,179811.90646237344
4679,145891.30228296827
10033,190807.50408102165
11231,111425.83646425063
15112,172175.93681701412
10617,181280.79683602662
2175,281299.272196418
16502,243030.26038441865
10106,231038.53861156665
12561,369974.49046054966
15907,218743.6153700599
8069,145947.90404505946
8316,171730.666516698
12343,245265.95985302373
12092,336438.9139114497
1527,166230.00453694322
10010,191557.72486894642
655,137141.15998043882
10549,97669.91975436924
3248,175436.56886449875
13499,262949.5865788692
14959,242604.68313779912
6070,190970.94877407813
11360,178337.04441099614
12102,140180.9033660117
11870,441875.418708304
3713,123648.68803312302
3230,151071.17820094083
7742,177244.5378540258
15092,156858.26360570453
8728,168569.93737340532
3386,185544.03997322053
9409,238286.97592654443
16545,178566.33293877923
3127,248004.12639131024
11344,460240.7377184847
2112,261798.47674311406
7310,142401.65111164626
6313,169757.73685172852
3681,211734.07113533473
5114,181933.06156150566
270,173917.80763265892
14350,283191.6403001908
12223,207141.9862523809
1066,214530.86995715796
16116,144875.7177879093
11410,318709.5235441376
4088,112711.10764447306
5956,165799.59272609974
14669,147690.42820980324
13871,219983.34403306726
4126,112932.67748990498
12114,149899.4100134917
16607,160072.99296225098
4266,229649.96360479004
13518,85811.4413036311
11856,167538.40294132972
3885,232727.51699203448
8891,198349.16795942682
4964,230693.9955384721
7696,119808.06167857918
6894,122958.86926223646
9766,153917.3152934735
4800,244175.49703772424
2840,121298.07244180691
4743,158238.36856992208
13562,155033.06715746145
8301,182640.35094512746
5405,232927.12561851027
1535,280528.4224366333
9073,228775.52955837877
1698,160999.6889130977
12262,168995.89510540536
6794,451295.03397553525
12701,393008.18158418214
8432,174653.55647418834
13540,116373.98185715382
8629,117477.14786219657
1440,258629.37203330404
8596,152579.12630680035
9575,245751.0806877274
14976,203164.677099787
3149,260366.40979404165
5157,307770.233558516
10748,171339.55422494176
9719,184116.7535901278
6376,421023.2112420837
9733,184123.57701547843
4749,219523.48227850837
4994,206248.19654985855
538,222505.76095011894
5512,207511.15715516062
9778,109937.57793741686
9761,200252.49603952406
3174,398402.11451798695
13429,189436.42566229426
10467,206284.42897534536
14129,175943.31777881322
13608,158347.6940677177
11106,335635.72339886136
12048,332661.93861126836
1054,191637.59741967687
3582,284424.76856174466
1566,323231.46724095586
11529,330990.6842463098
11859,145148.42422164406
10582,125852.61942165668
14907,462052.00939813396
14039,155133.20627671643
10489,243021.5735557819
3331,165159.6115561651
10153,268150.69934949535
5271,219765.22388911122
11871,320067.7601020811
776,231841.0164015151
3994,122402.52402701488
9433,224872.3840335186
14275,220016.02257645084
8030,216785.2905936707
8169,329256.0801984168
8053,146352.9784386164
4822,261301.54791339263
13197,494051.5653139609
13634,76353.57537021015
8951,142475.3682490496
12176,170186.24370238144
15471,335125.83528625907
14962,263825.5829375282
12512,280056.5482342676
8697,326153.51391896023
7095,353236.896500887
13639,201120.5245875143
16660,70778.97517184426
5848,132067.823994753
5386,130604.30976757084
10880,257467.05535885692
3954,182965.9197668276
13426,128097.08584612915
5966,173075.61901884564
16315,204103.22187691537
7455,380230.3167834791
11071,115804.22419969078
14740,204778.7162390435
16087,239175.45258459332
8931,267291.3671404929
15289,162813.23325288403
16089,162103.58553993073
12128,164562.11401277533
4724,179859.22663390252
8585,325114.0690134609
7188,265560.3950278696
5423,257291.0167026464
10488,330256.754442969
5980,255487.09444210897
8376,121330.812317682
12397,188536.8041799161
16496,202809.165420709
4891,217349.92679047145
9710,110607.77779411756
6339,405146.1204490007
244,125951.93203377446
5002,216524.46628517515
5358,194416.29485705213
7636,171588.33193387213
9361,154336.93988976243
3601,227167.60062891728
15755,174467.7813500533
172,355482.30721062655
3037,129940.295423356
577,177158.00705026087
3607,187180.82879208255
2515,120535.58180264065
10413,259080.69021016237
10511,112871.84258230215
4637,256799.5876122541
12736,187799.5008889838
9534,208355.8405208956
11641,193318.7506662197
10419,224326.11967782333
15313,186029.60198666094
14915,183824.4288169888
12409,186978.02349982833
9405,181421.87578919576
14066,242003.79784515355
14108,156856.2614864682
11931,170991.86160840464
11464,224349.41455786294
926,176299.21006937156
11190,159156.12048308732
10260,163377.14556871462
12712,108848.77061522164
1234,375398.31505170284
11608,121575.82010058161
3776,186613.7586962165
4881,175475.33122003666
10266,181940.0132058783
3262,188223.56555148805
3576,301186.6633289044
16604,152979.39101410547
8041,192067.9254014219
10691,337036.7309395573
8357,152892.80751980815
11661,189683.2679084057
4453,171233.58230929426
15936,587191.50348203
8463,194523.789456689
15770,187357.68115045602
466,131852.82490892688
14965,125138.59695750318
11227,412945.7036738074
9894,282882.9697948519
11746,254925.07956973123
4118,247054.8382836154
756,185188.57372276706
15589,148776.19975462276
109,278939.72214805154
5778,180473.72897151814
1731,150482.63324416586
3450,398223.3039279014
2961,182167.5612545325
222,332215.07828453294
11454,153132.2569853152
7339,324802.50970928493
12096,188646.3260395657
14074,182980.1920066236
4058,167112.7547259685
6603,284818.69930648373
3289,330053.0935754768
16681,129543.12939833799
8200,192952.11440381387
3343,129714.48789031804
7802,156273.59097495294
2082,189296.11612735258
217,173880.44070871227
1720,235384.409905017
7224,200272.38398594683
6176,197640.11553958713
12571,150507.73965926355
16666,434064.1238146855
8908,276682.8115054033
6914,239923.72501728244
5428,180083.34822139423
381,307770.0374243299
3991,156902.6842010645
16365,192903.1288037929
1046,137071.8270211186
391,120559.60266949238
9212,176235.41657189827
3022,137269.61466665764
9961,215971.41382694247
6764,359278.785160771
7720,284868.6856803438
4809,405743.7409450501
8877,262559.11764015333
7817,189396.8893771575
10614,178898.3231978559
5553,227475.18856087455
16488,182841.8374816286
11002,244115.7089191661
13592,178949.62038188367
15050,239242.14806499326
13553,180326.21295066777
9041,109499.69126744552
5461,175430.15124000568
16274,275519.3304816544
2138,208266.81044249737
6245,452152.1410029378
8245,198702.10724895482
6491,462388.8371295688
13218,249157.22721469318
13101,252414.08695388935
10462,233112.2484802314
4079,148948.7945270105
1506,237184.13593296934
14107,162314.35643304273
12215,177661.71927015556
11576,286420.0317146537
10567,248656.67095897478
12713,241452.4953024944
1468,300134.865186728
2549,280253.3194605697
4172,330116.65017040976
12380,154954.2824060567
3513,128187.99528264753
8165,219813.2936676618
1127,204875.50754435043
14601,150176.7041234311
15526,181423.74387293644
986,74941.87930536283
14968,186514.29092711458
9348,563674.5131680031
6317,416458.43737483077
7497,186423.20006002477
5079,281366.8490279263
528,199907.68482891488
10964,109846.64959296341
5812,157201.62176573506
11022,171930.02649894357
16251,362790.7026431484
5863,198226.48078413357
8664,283215.86652099766
5396,247286.77410328918
6917,465207.01769472886
12776,197485.12287761306
473,159954.15825350123
13333,155563.3930308188
13023,82805.01485401882
7357,110361.64885109341
10955,276647.0903948706
11914,154366.2988730949
12535,137614.8784431293
11205,225486.7046560164
13209,272126.28160168335
16119,253952.74178685414
2174,210058.63570486652
4834,178752.53274482436
10151,241673.8448602097
5584,213275.68968109522
6672,165738.2727353809
12858,168837.40667268052
5106,130887.4914248104
8884,175065.55960070953
13766,214493.57712277528
12556,142943.73033368372
12910,205992.43117052416
6258,193383.67059363972
7100,239555.62233363627
1793,195069.4102399744
3335,434274.1439069873
12835,196745.78018410833
10591,232397.89161669125
15707,82528.86189568708
16389,385143.1831448245
7440,180547.85748971874
6293,176272.17747239186
3937,248442.19855627132
16527,320645.18135296844
5102,258150.64563042833
10734,148826.41140821035
7986,170936.6949221071
6495,364828.7046267475
9571,433720.8921568631
5131,323474.9089011476
10761,253006.1685457813
143,155965.63495239097
13829,424444.995023797
13662,148914.87862573957
1771,257642.9153446794
5448,297400.3784727649
8594,182711.94911230612
12038,188875.52961031048
16471,155149.36760454008
16764,254430.35640985644
1282,236505.6882301853
15101,186330.41779958684
9473,230800.71281044395
2324,186470.5204430698
14448,191632.8807245058
6000,208593.55070810008
2077,127145.81195200355
12960,168904.67689020268
15837,155969.60626228838
8805,181886.46261064927
9987,282118.2009776169
1580,248777.18561078297
11089,269039.8073491759
10926,171365.69993452964
12773,187548.19102968983
6490,140109.65663726683
10858,161738.82474351095
2831,261570.23871631522
16326,213628.8348302418
371,241756.7100332246
8852,273992.88637012604
6713,179369.70545299567
4230,211148.38508197476
3639,119312.68182161123
3642,197290.75901557613
5149,218848.80986237887
2861,180503.92430524985
13300,137529.57751424718
2807,126922.27646219933
5919,188495.33749908215
12716,148896.32162188212
4271,202445.05396345965
16055,177345.64430622847
3747,203631.68422891138
5857,267092.56274081033
6884,289012.7345375785
16027,338211.84343949443
3512,141675.89261833084
5181,165831.18639597401
16732,227977.16734752586
1908,182866.65116325315
12082,213039.9763689465
7286,331201.9340447431
8216,188730.09669600392
6929,238861.23879944897
3950,208452.58034163565
12479,145549.8136499684
877,180120.96190958822
1366,200422.00902135065
384,195125.1092644748
5767,370455.16481460846
6910,173150.24403752506
187,136739.8022467586
10164,254430.35640985644
8603,185430.7017284034
15834,244843.21336671623
3078,366780.4266255979
3479,158888.71937513453
6671,240643.93469024057
6078,268776.5912471463
16271,177771.190178861
16191,173836.7234808309
11544,280058.02146275126
7781,153319.05799566445
14918,177044.6907174388
6238,132091.85963641756
12989,278189.44789420086
11907,447834.8685435003
9696,123708.08875889491
14084,183687.72127811992
3895,197579.39614051537
4367,233597.55698876566
8453,179465.0285496646
7638,198916.18279920917
8373,113967.80305906846
4674,456173.32700985804
15787,222949.0292597179
5903,417373.19973663095
13679,297851.4919195182
9018,209645.05208059688
15823,177553.52922518906
13289,256970.31360428364
9896,152807.2880950739
14436,244213.4628638135
5547,201907.17938582815
4048,167805.848444171
16579,251484.40593519184
8550,278411.5857779766
9385,184159.03063884375
5242,507613.2711013583
31,166442.66359533858
6144,197946.79131100618
3990,258269.6955747136
2523,169167.69529811517
12608,190695.5279533593
7234,192638.64375056457
15264,154865.5775418628
9623,174576.35099235046
3161,153174.25339968503
7425,287858.9127790008
13021,169941.08611963128
4044,143875.28886395233
15411,122466.96512229233
979,244595.11560403163
5514,275449.85250936367
4817,319417.96964967006
2115,371639.93005317147
10571,119052.68155868206
8992,149119.55262823167
15546,325601.52115612273
11359,120055.56434074073
11972,110162.58530234807
12838,391890.4053624058
5948,211766.9536335404
422,367370.44834599143
4855,181429.31006687554
16197,412126.3805918459
8926,250747.82085805357
5703,218114.95899976828
8848,145158.54307024568
7039,402014.6931896586
3806,146528.52249271437
15154,235950.13290127134
13132,174291.67543039215
7438,179384.5095272156
4398,221778.5648940732
2440,197117.1167361491
3751,185650.49357662862
1476,280324.39592459647
2264,129827.79356496103
16444,183335.3389086767
10704,123148.00619774272
4033,285141.1887161707
4508,155861.8237840837
16290,182147.82546470428
10387,183490.02586252982
5457,168547.96534005547
4910,166047.74336352348
7451,202074.9381655628
10732,184182.4200486917
8015,246873.55984560243
6148,206207.25996461176
5892,180154.57255590122
7825,241167.74360675953
6851,151262.40533029957
6633,173238.91030967003
2139,269947.58239060844
10213,106989.25493077823
2830,232611.27378052552
13907,211324.364920849
15897,186201.70348256011
8311,180630.72913944724
14230,157075.72370159582
3878,231088.7777793133
13732,142825.07321655794
12110,214960.68560607143
10675,170723.55214153888
12946,294187.77167853125
16754,177558.58462831468
4394,92401.81150252128
16728,78934.79181959004
14378,306111.0435351951
9949,193419.55514398272
994,178815.81710442906
13258,210809.25078556512
5883,266951.5929426434
6933,123698.03626605302
13193,189305.22289335352
13286,201717.82931405335
13407,183768.27010522966
7512,348438.61445445404
7221,412713.75012286514
14428,196577.6940079856
1740,165061.21586497084
3,228261.72736588976
12952,227186.81115462174
11537,265722.9374807099
2558,173557.71016939275
14081,105635.17957416893
3517,175206.51287072772
7149,126716.18587959891
15777,183559.18383832448
8995,229165.38776431774
826,194877.07035090544
509,165748.32470599483
14875,258051.81299452417
6591,180413.07381947784
11283,232902.72229357253
9897,124010.1407695771
14902,190543.05429667354
14291,344416.9678978136
3162,153670.58393486202
4206,232343.2746639052
11580,221160.16964262348
2007,323772.66375888005
14939,191182.33594369245
13572,292545.4477950155
10720,208770.46397331366
